609052591067156480	Thu Jun 11 17:40:28 +0000 2015	0	11	RT @meleybug: #MinionsBoxes make getting @amazon boxes even more fun!! http://t.co/0T4FIWmrLj			20793816	1904224	62	13777	Seattle, Washington
609063845278158848	Thu Jun 11 18:25:11 +0000 2015	28	13	Take a picture of today's 29% off Bonus Deal of the Day before it's gone http://t.co/Pr63tu7VUr http://t.co/BXG64WqjCY			20793816	1904224	62	13777	Seattle, Washington
609083403330301953	Thu Jun 11 19:42:54 +0000 2015	59	22	Today we’ll be sharing some classic toys you spent your summer using as a kid #ThrowbackThursday			20793816	1904224	62	13777	Seattle, Washington
609084507526938624	Thu Jun 11 19:47:17 +0000 2015	71	34	First up, the superest way to stay cool in the heat #ThrowbackThursday http://t.co/Lt29CybKnB http://t.co/I8KescFvBk	609083403330301953		20793816	1904224	62	13777	Seattle, Washington
609099851398311936	Thu Jun 11 20:48:15 +0000 2015	56	20	The very best thing about skipping toys is the fact that they contain counters #TBT http://t.co/b5VBl3Vzf6 http://t.co/AmBmCr2uvn	609083403330301953		20793816	1904224	62	13777	Seattle, Washington
609102973923405824	Thu Jun 11 21:00:40 +0000 2015	28	15	You'll want to check out the 40% off Deal of the Day, because it will be gone in a flash http://t.co/5klH1lL8Cp			20793816	1904224	62	13777	Seattle, Washington
609116055856934913	Thu Jun 11 21:52:39 +0000 2015	70	34	When you’d spend your summer driving around the block, before you had your license #TBT http://t.co/khwdYnLcEn http://t.co/c2eQ0FEi0i	609083403330301953		20793816	1904224	62	13777	Seattle, Washington
609393454364368896	Fri Jun 12 16:14:56 +0000 2015	48	61	Brace yourselves, a 67% off Deal of the Day is coming http://t.co/qUA1ODsCCd http://t.co/wtcF98TnKB			20793816	1904224	62	13777	Seattle, Washington
609414016583208961	Fri Jun 12 17:36:38 +0000 2015	0	76	RT @IMDb: We analyzed IMDb data from the last 3 months to get the top 10 most buzz-about #summermovies: http://t.co/upFU7LLWzT http://t.co/…			20793816	1904224	62	13777	Seattle, Washington
609445748065869824	Fri Jun 12 19:42:43 +0000 2015	51	34	Ride-on electrical toy cars now have luxury versions #FridayVibes http://t.co/ARnK8pcC3X http://t.co/57OzDL40kn	609116055856934913		20793816	1904224	62	13777	Seattle, Washington
609447892634476545	Fri Jun 12 19:51:15 +0000 2015	120	70	Feeling Jurassic? Enter for a chance to win this velociraptor https://t.co/XLvRi9dCvm NoPurchNec. Ends 6/14 http://t.co/T0Q1tpWTnF			20793816	1904224	62	13777	Seattle, Washington
609466203581607936	Fri Jun 12 21:04:00 +0000 2015	52	21	#CatastropheTV is premiering exclusively on our Facebook page on 6/15! Learn more: http://t.co/J31kKEjGbi http://t.co/tRNmyGcpPr			20793816	1904224	62	13777	Seattle, Washington
609706831825383424	Sat Jun 13 13:00:11 +0000 2015	72	26	Think your dog ever wanted to chase squirrels inside the house? Now it can http://t.co/hEJlVpmviL http://t.co/WfSnY9skgX			20793816	1904224	62	13777	Seattle, Washington
609740405597278208	Sat Jun 13 15:13:35 +0000 2015	100	8	@ActuallyNPH, thanks for the reminder. But @amazonprimenow in NYC gives us 2 more days to decide what to get you. hmmm #DecisionsDecisions	609727112346501120		20793816	1904224	62	13777	Seattle, Washington
609740502569631744	Sat Jun 13 15:13:58 +0000 2015	0	1178	RT @ActuallyNPH: My birthday is Monday, so today is your last day to get free shipping with Amazon Prime. Please plan and shop accordingly.…			20793816	1904224	62	13777	Seattle, Washington
609812517485834240	Sat Jun 13 20:00:08 +0000 2015	47	12	It's like bubble wrap for dogs! http://t.co/HI4orYglxO http://t.co/bTvJXIUJkM			20793816	1904224	62	13777	Seattle, Washington
610114516081184768	Sun Jun 14 16:00:10 +0000 2015	18	21	REMINDER: Father’s Day is one week from today. http://t.co/waS5jZIouD			20793816	1904224	62	13777	Seattle, Washington
610138785242701824	Sun Jun 14 17:36:36 +0000 2015	59	22	We’re streaming the first episode of #CatastropheTV on Facebook on Monday, yes we’re serious http://t.co/J31kKEBh2Q https://t.co/8lfoahPujo			20793816	1904224	62	13777	Seattle, Washington
610305555077332992	Mon Jun 15 04:39:17 +0000 2015	0	951	RT @amazongames: Here it is: The #Fallout4 Pip-Boy Edition, coming 11/10/15, for $119.99. PS4 link: http://t.co/eWsI65JvaI http://t.co/V3Wd…			20793816	1904224	62	13777	Seattle, Washington
610305581836963841	Mon Jun 15 04:39:24 +0000 2015	0	106	RT @amazongames: #Fallout4 Pip-Boy Edition for Xbox One: http://t.co/u1fWjGEjGp			20793816	1904224	62	13777	Seattle, Washington
610305592633090048	Mon Jun 15 04:39:26 +0000 2015	0	142	RT @amazongames: #Fallout4 Pip-Boy Edition for PC: http://t.co/QQ5jl3LBX5			20793816	1904224	62	13777	Seattle, Washington
610479310336561153	Mon Jun 15 16:09:44 +0000 2015	146	141	It's here: #Fallout4 Pip-Boy Edition, coming 11/10/15, for $119.99. PS4 link: http://t.co/Zw9jxJXrGP @amazongames http://t.co/dom52eXKv2			20793816	1904224	62	13777	Seattle, Washington
610491734875877376	Mon Jun 15 16:59:06 +0000 2015	17	12	Deal of the Day: 68% off @DEWALTtough 20V MAX Lithium-Ion 4-Tool Combo Kit http://t.co/tsiZmv40i4 http://t.co/EKjNMM41lF			20793816	1904224	62	13777	Seattle, Washington
